"X"	"Y"	"Lattice100m [Points]"	"AvgPrecipitation"	"AvgTempDiff"	"Dist2Faults"	"Dist2GeoBoundaries"	"Elevation"
301535.573761	3373713.648663	0.000000	68.417000	9.975000	2579.537842	1435.984009	2786.777832
301635.573761	3373713.648663	0.000000	68.417000	9.975000	2503.492676	1494.681274	2854.833252
301735.573761	3373713.648663	0.000000	67.917000	9.936334	2429.500244	1558.027588	2908.888916
301835.573761	3373713.648663	0.000000	67.667000	9.917000	2367.990967	1615.874390	2972.666748
301935.573761	3373713.648663	0.000000	67.667000	9.917000	2298.671143	1687.008423	3053.833252
302035.573761	3373713.648663	0.000000	67.667000	9.917000	2232.002930	1761.207031	3108.000000
302135.573761	3373713.648663	0.000000	67.667000	9.917000	2177.325684	1824.623291	3165.333252
302235.573761	3373713.648663	0.000000	67.604004	9.904249	2116.673828	1897.778809	3226.083252
302335.573761	3373713.648663	0.000000	67.583000	9.900000	2067.446533	1914.244263	3254.750000
302435.573761	3373713.648663	0.000000	67.583000	9.900000	2013.482544	1889.087158	3279.444336
302535.573761	3373713.648663	0.000000	67.583000	9.900000	1963.856445	1869.528442	3270.666748
302635.573761	3373713.648663	0.000000	67.583000	9.900000	1924.774902	1857.213867	3254.666748
302735.573761	3373713.648663	0.000000	67.583000	9.900000	1883.474731	1848.147705	3246.222168
302835.573761	3373713.648663	0.000000	67.583000	9.900000	1847.471680	1845.152466	3258.500000
302935.573761	3373713.648663	0.000000	67.583000	9.900000	1820.762207	1845.000000	3286.750000
303035.573761	3373713.648663	0.000000	67.583000	9.900000	1794.670532	1845.000000	3324.444336
303135.573761	3373713.648663	0.000000	67.583000	9.900000	1774.698975	1845.533447	3350.083252
303235.573761	3373713.648663	0.000000	67.770500	10.006500	1762.263672	1849.202026	3368.333252
303335.573761	3373713.648663	0.000000	67.833000	10.042000	1753.341919	1858.830322	3334.111084
303435.573761	3373713.648663	0.000000	67.833000	10.042000	1750.981323	1874.575684	3230.166748
303535.573761	3373713.648663	0.000000	67.833000	10.042000	1753.836792	1892.491577	3136.083252
303635.573761	3373713.648663	1.000000	67.833000	10.042000	1762.830933	1918.397827	3059.222168
303735.573761	3373713.648663	0.000000	67.833000	10.042000	1778.281494	1949.870605	2989.333252
303835.573761	3373713.648663	0.000000	67.833000	10.042000	1796.186035	1980.777832	2923.916748
303935.573761	3373713.648663	0.000000	67.833000	10.042000	1822.344238	2021.200195	2832.222168
304035.573761	3373713.648663	0.000000	67.833000	10.042000	1854.348755	2066.384277	2743.416748
304135.573761	3373713.648663	0.000000	67.833000	10.042000	1885.895874	2107.673584	2677.000000
304235.573761	3373713.648663	0.000000	69.250000	10.258000	1927.252930	2153.566895	2572.444336
304335.573761	3373713.648663	0.000000	69.250000	10.258000	1973.555054	2201.756348	2502.083252
304435.573761	3373713.648663	1.000000	69.250000	10.258000	2024.045288	2253.630371	2503.333252
304535.573761	3373713.648663	0.000000	69.250000	10.258000	2070.668701	2301.054199	2512.777832
304635.573761	3373713.648663	0.000000	69.250000	10.268500	2128.667969	2355.125244	2534.416748
304735.573761	3373713.648663	1.000000	69.250000	10.300000	2190.005615	2383.663086	2562.222168
304835.573761	3373713.648663	1.000000	69.250000	10.300000	2245.224609	2405.088379	2609.000000
304935.573761	3373713.648663	1.000000	69.250000	10.300000	2312.474365	2434.153564	2641.250000
305035.573761	3373713.648663	0.000000	69.250000	10.300000	2382.328613	2467.154297	2610.444336
305135.573761	3373713.648663	0.000000	69.250000	10.300000	2444.258545	2498.689697	2604.444336
305235.573761	3373713.648663	0.000000	69.250000	10.300000	2518.701172	2539.107178	2622.416748
305335.573761	3373713.648663	0.000000	69.250000	10.300000	2595.159912	2582.992432	2655.666748
305435.573761	3373713.648663	0.000000	69.250000	10.300000	2662.285645	2618.866455	2603.888916
305535.573761	3373713.648663	0.000000	69.250000	10.300000	2742.294922	2651.979248	2529.166748
305635.573761	3373713.648663	1.000000	69.416664	10.333333	2823.866211	2688.168457	2514.333252
305735.573761	3373713.648663	0.000000	69.750000	10.400000	2895.018066	2722.104004	2500.444336
305835.573761	3373713.648663	0.000000	69.750000	10.400000	2979.347900	2764.951416	2540.583252
305935.573761	3373713.648663	0.000000	69.750000	10.400000	3064.895752	2810.916260	2588.111084
306035.573761	3373713.648663	0.000000	69.750000	10.400000	3139.187012	2852.130859	2595.000000
306135.573761	3373713.648663	0.000000	69.750000	10.400000	3226.895264	2893.872070	2623.833252
306235.573761	3373713.648663	0.000000	69.750000	10.400000	3262.558594	2899.088867	2632.333252
306335.573761	3373713.648663	0.000000	69.750000	10.400000	3186.836182	2865.458008	2662.222168
306435.573761	3373713.648663	0.000000	69.750000	10.400000	3094.583008	2822.617432	2709.416748
306535.573761	3373713.648663	0.000000	69.750000	10.400000	3003.126221	2782.598633	2750.666748
306635.573761	3373713.648663	0.000000	69.583336	10.400000	2925.476563	2746.133545	2805.777832
306735.573761	3373713.648663	0.000000	69.500000	10.400000	2835.834473	2704.898438	2829.416748
306835.573761	3373713.648663	1.000000	69.500000	10.400000	2747.227051	2666.992676	2816.111084
306935.573761	3373713.648663	0.000000	69.500000	10.400000	2671.986084	2637.470459	2782.888916
307035.573761	3373713.648663	1.000000	69.500000	10.400000	2579.915771	2606.628174	2742.083252
307135.573761	3373713.648663	0.000000	69.111336	10.422000	2481.344727	2579.505859	2728.111084
307235.573761	3373713.648663	2.000000	68.917000	10.433000	2395.444824	2559.541016	2727.944336
307335.573761	3373713.648663	0.000000	68.917000	10.433000	2295.228271	2506.360596	2714.083252
307435.573761	3373713.648663	0.000000	68.917000	10.433000	2195.011963	2425.953369	2715.555664
307535.573761	3373713.648663	0.000000	68.917000	10.433000	2109.112061	2358.230225	2731.777832
307635.573761	3373713.648663	0.000000	68.917000	10.433000	2008.895508	2281.222412	2752.750000
307735.573761	3373713.648663	0.000000	68.917000	10.433000	1908.678955	2206.411133	2780.222168
307835.573761	3373713.648663	0.000000	68.917000	10.433000	1822.779175	2142.953613	2818.333252
307935.573761	3373713.648663	0.000000	68.917000	10.433000	1722.570435	2068.633301	2857.416748
308035.573761	3373713.648663	0.000000	68.917000	10.433000	1622.480225	1994.304321	2898.000000
308135.573761	3373713.648663	0.000000	68.667000	10.325000	1536.982422	1931.023071	2955.000000
308235.573761	3373713.648663	0.000000	68.667000	10.325000	1437.873535	1860.059204	2996.041748
308335.573761	3373713.648663	1.000000	68.667000	10.325000	1353.602905	1801.815674	3047.000000
308435.573761	3373713.648663	0.000000	68.667000	10.325000	1256.030396	1737.196045	3124.888916
308535.573761	3373713.648663	0.000000	68.667000	10.325000	1158.893921	1676.868652	3164.833252
308635.573761	3373713.648663	0.000000	69.104248	10.381249	1075.671387	1628.683594	3180.250000
308735.573761	3373713.648663	0.000000	69.250000	10.400000	978.578369	1576.974976	3187.444336
308835.573761	3373713.648663	0.000000	69.250000	10.400000	881.485352	1530.853882	3169.333252
308935.573761	3373713.648663	0.000000	69.250000	10.400000	798.262756	1490.328247	3141.250000
309035.573761	3373713.648663	0.000000	69.250000	10.400000	701.169800	1431.590088	3143.444336
309135.573761	3373713.648663	0.000000	69.250000	10.400000	604.076782	1369.298950	3158.166748
309235.573761	3373713.648663	0.000000	69.250000	10.400000	520.854187	1320.116089	3155.041748
309335.573761	3373713.648663	0.000000	69.250000	10.400000	423.761230	1268.246826	3090.111084
309435.573761	3373713.648663	0.000000	69.250000	10.400000	326.668213	1222.995850	3010.833252
309535.573761	3373713.648663	0.000000	69.583252	10.385500	243.445648	1182.001709	2927.250000
309635.573761	3373713.648663	0.000000	70.583000	10.342000	146.352646	1134.922974	2845.222168
309735.573761	3373713.648663	0.000000	70.583000	10.342000	49.888466	1096.309082	2768.666748
309835.573761	3373713.648663	0.000000	70.583000	10.342000	38.415916	1070.148071	2698.083252
309935.573761	3373713.648663	0.000000	70.583000	10.342000	131.055923	1040.308228	2630.777832
310035.573761	3373713.648663	0.000000	70.583000	10.342000	228.148911	995.373535	2590.833252
310135.573761	3373713.648663	0.000000	70.583000	10.342000	311.371490	953.125488	2542.250000
310235.573761	3373713.648663	0.000000	70.583000	10.342000	408.464478	911.509888	2469.333252
310335.573761	3373713.648663	0.000000	70.583000	10.342000	505.557495	881.033813	2409.083252
310435.573761	3373713.648663	1.000000	70.583000	10.342000	588.780029	856.668701	2358.250000
310535.573761	3373713.648663	0.000000	71.361000	10.358666	685.904602	815.637207	2277.111084
310635.573761	3373713.648663	1.000000	72.917000	10.392000	783.585632	765.659241	2279.916748
310735.573761	3373713.648663	0.000000	72.917000	10.392000	868.226563	727.721191	2285.083252
310835.573761	3373713.648663	0.000000	72.917000	10.392000	968.131653	695.306030	2264.444336
310935.573761	3373713.648663	0.000000	72.917000	10.392000	1069.056519	669.088074	2259.250000
311035.573761	3373713.648663	0.000000	73.167000	10.496000	1156.125732	633.146912	2260.166748
311135.573761	3373713.648663	0.000000	73.917000	10.808000	1258.217896	600.874939	2241.722168
311235.573761	3373713.648663	1.000000	73.917000	10.808000	1360.772339	583.014160	2210.000000
311335.573761	3373713.648663	0.000000	73.917000	10.808000	1448.947510	551.045166	2184.250000
311435.573761	3373713.648663	0.000000	73.917000	10.808000	1552.077881	509.571106	2174.555664
311535.573761	3373713.648663	0.000000	73.917000	10.808000	1655.453857	457.317932	2187.250000
311635.573761	3373713.648663	0.000000	73.917000	10.808000	1744.212158	422.101044	2208.250000
311735.573761	3373713.648663	0.000000	73.917000	10.808000	1847.911987	371.282013	2235.777832
311835.573761	3373713.648663	0.000000	73.917000	10.808000	1951.757324	328.608246	2232.083252
311935.573761	3373713.648663	0.000000	73.917000	10.808000	2040.859009	288.967316	2217.500000
312035.573761	3373713.648663	0.000000	74.750336	10.997334	2144.903809	238.439606	2206.555664
312135.573761	3373713.648663	0.000000	75.167000	11.092000	2249.041504	200.690140	2247.583252
312235.573761	3373713.648663	0.000000	75.167000	11.092000	2328.266357	151.246033	2246.416748
312335.573761	3373713.648663	0.000000	75.167000	11.092000	2288.468994	127.522881	2214.333252
300335.573761	3373813.648663	0.000000	70.833000	10.125000	2668.203857	1135.766479	2114.250000
300435.573761	3373813.648663	0.000000	70.833000	10.125000	2748.240723	1120.591675	2199.843750
300535.573761	3373813.648663	1.000000	70.833000	10.125000	2828.842285	1112.126709	2282.843750
300635.573761	3373813.648663	0.000000	70.833000	10.125000	2923.554443	1110.000000	2357.833252
300735.573761	3373813.648663	0.000000	69.625000	10.050000	3018.978516	1110.025391	2439.500000
300835.573761	3373813.648663	0.000000	68.417000	9.975000	3063.044434	1112.801880	2479.333252
300935.573761	3373813.648663	0.000000	68.417000	9.975000	2988.485352	1122.469116	2523.916748
301035.573761	3373813.648663	0.000000	68.417000	9.975000	2901.448975	1142.858521	2584.562500
301135.573761	3373813.648663	0.000000	68.417000	9.975000	2827.793457	1167.401123	2614.937500
301235.573761	3373813.648663	0.000000	68.417000	9.975000	2743.060303	1203.745728	2654.166748
301335.573761	3373813.648663	0.000000	68.417000	9.975000	2659.844238	1248.248901	2705.812500
301435.573761	3373813.648663	0.000000	68.417000	9.975000	2578.140869	1299.410156	2763.583252
301535.573761	3373813.648663	0.000000	68.417000	9.975000	2509.523438	1348.367188	2818.666748
301635.573761	3373813.648663	0.000000	68.417000	9.975000	2431.282959	1410.717896	2883.437500
301735.573761	3373813.648663	0.000000	67.917000	9.936334	2355.022949	1477.685303	2949.333252
301835.573761	3373813.648663	0.000000	67.667000	9.917000	2291.512207	1538.563232	3002.166748
301935.573761	3373813.648663	0.000000	67.667000	9.917000	2219.797852	1612.692017	3051.500000
302035.573761	3373813.648663	0.000000	67.667000	9.917000	2150.685303	1686.737793	3096.166748
302135.573761	3373813.648663	0.000000	67.667000	9.917000	2093.881592	1750.626465	3143.083252
302235.573761	3373813.648663	0.000000	67.604004	9.904249	2030.730835	1816.255127	3192.562500
302335.573761	3373813.648663	0.000000	67.583000	9.900000	1979.362793	1813.511841	3200.562500
302435.573761	3373813.648663	0.000000	67.583000	9.900000	1922.926270	1786.687500	3209.916748
302535.573761	3373813.648663	0.000000	67.583000	9.900000	1870.890991	1765.991333	3204.812500
302635.573761	3373813.648663	0.000000	67.583000	9.900000	1829.820313	1752.947632	3214.625000
302735.573761	3373813.648663	0.000000	67.583000	9.900000	1786.322998	1743.337891	3246.000000
302835.573761	3373813.648663	0.000000	67.583000	9.900000	1748.312988	1740.161621	3281.125000
302935.573761	3373813.648663	0.000000	67.583000	9.900000	1720.060425	1740.000000	3315.625000
303035.573761	3373813.648663	0.000000	67.583000	9.900000	1692.413696	1740.000000	3360.833252
303135.573761	3373813.648663	0.000000	67.583000	9.900000	1671.216187	1740.565674	3389.000000
303235.573761	3373813.648663	0.000000	67.770500	10.006500	1658.002808	1744.455566	3366.625000
303335.573761	3373813.648663	0.000000	67.833000	10.042000	1648.515381	1754.660645	3317.333252
303435.573761	3373813.648663	0.000000	67.833000	10.042000	1646.004028	1771.334351	3209.218750
303535.573761	3373813.648663	0.000000	67.833000	10.042000	1649.041748	1790.286377	3141.750000
303635.573761	3373813.648663	1.000000	67.833000	10.042000	1658.606201	1817.654785	3043.916748
303735.573761	3373813.648663	0.000000	67.833000	10.042000	1675.020630	1850.844482	2959.562500
303835.573761	3373813.648663	1.000000	67.833000	10.042000	1694.020020	1883.381348	2894.750000
303935.573761	3373813.648663	0.000000	67.833000	10.042000	1721.736572	1925.855957	2837.583252
304035.573761	3373813.648663	1.000000	67.833000	10.042000	1755.579468	1973.140747	2761.687500
304135.573761	3373813.648663	0.000000	67.833000	10.042000	1788.873657	2013.608398	2696.812500
304235.573761	3373813.648663	1.000000	69.250000	10.258000	1832.429565	2059.765869	2565.083252
304335.573761	3373813.648663	0.000000	69.250000	10.258000	1881.070068	2110.100830	2463.562500
304435.573761	3373813.648663	1.000000	69.250000	10.258000	1933.984863	2164.179932	2446.583252
304535.573761	3373813.648663	1.000000	69.250000	10.258000	1982.731812	2213.524658	2431.000000
304635.573761	3373813.648663	0.000000	69.250000	10.268500	2043.230225	2258.444092	2429.062500
304735.573761	3373813.648663	1.000000	69.250000	10.300000	2107.064941	2281.370850	2447.666748
304835.573761	3373813.648663	0.000000	69.250000	10.300000	2164.404785	2303.749756	2474.416748
304935.573761	3373813.648663	0.000000	69.250000	10.300000	2234.089355	2334.079102	2509.187500
305035.573761	3373813.648663	0.000000	69.250000	10.300000	2306.326172	2368.478271	2490.666748
305135.573761	3373813.648663	0.000000	69.250000	10.300000	2370.245605	2401.312500	2511.250000
305235.573761	3373813.648663	0.000000	69.250000	10.300000	2446.940918	2443.343018	2559.875000
305335.573761	3373813.648663	0.000000	69.250000	10.300000	2525.579102	2488.375244	2583.791748
305435.573761	3373813.648663	0.000000	69.250000	10.300000	2594.508057	2519.101807	2524.333252
305535.573761	3373813.648663	0.000000	69.250000	10.300000	2676.543701	2553.042236	2464.750000
305635.573761	3373813.648663	0.000000	69.416664	10.333333	2760.063721	2590.617676	2437.250000
305735.573761	3373813.648663	0.000000	69.750000	10.400000	2832.820313	2625.816406	2458.666748
305835.573761	3373813.648663	0.000000	69.750000	10.400000	2918.947021	2670.210693	2505.312500
305935.573761	3373813.648663	0.000000	69.750000	10.400000	3006.218018	2717.698730	2521.000000
306035.573761	3373813.648663	0.000000	69.750000	10.400000	3081.925293	2757.720459	2515.500000
306135.573761	3373813.648663	0.000000	69.750000	10.400000	3171.216797	2804.518799	2534.375000
306235.573761	3373813.648663	0.000000	69.750000	10.400000	3256.880127	2851.819580	2557.333252
306335.573761	3373813.648663	0.000000	69.750000	10.400000	3237.591797	2887.288330	2602.666748
306435.573761	3373813.648663	0.000000	69.750000	10.400000	3146.827881	2900.410156	2649.125000
306535.573761	3373813.648663	0.000000	69.750000	10.400000	3056.931152	2878.881836	2689.166748
306635.573761	3373813.648663	0.000000	69.583336	10.400000	2980.682129	2842.253906	2743.583252
306735.573761	3373813.648663	0.000000	69.500000	10.400000	2891.243896	2802.431885	2793.500000
306835.573761	3373813.648663	0.000000	69.500000	10.400000	2797.596924	2765.860107	2776.833252
306935.573761	3373813.648663	0.000000	69.500000	10.400000	2713.109131	2737.402588	2726.916748
307035.573761	3373813.648663	1.000000	69.500000	10.400000	2612.892578	2707.697266	2668.750000
307135.573761	3373813.648663	0.000000	69.111336	10.422000	2512.676025	2681.595215	2649.500000
307235.573761	3373813.648663	0.000000	68.917000	10.433000	2426.776123	2650.184570	2665.000000
307335.573761	3373813.648663	0.000000	68.917000	10.433000	2326.559814	2574.106689	2670.875000
307435.573761	3373813.648663	0.000000	68.917000	10.433000	2226.343262	2495.458252	2670.083252
307535.573761	3373813.648663	0.000000	68.917000	10.433000	2140.443848	2429.670410	2682.416748
307635.573761	3373813.648663	0.000000	68.917000	10.433000	2040.283447	2354.928467	2688.500000
307735.573761	3373813.648663	0.000000	68.917000	10.433000	1940.305298	2280.732910	2720.250000
307835.573761	3373813.648663	0.000000	68.917000	10.433000	1854.898682	2217.100098	2756.333252
307935.573761	3373813.648663	0.000000	68.917000	10.433000	1755.793579	2142.822266	2807.937500
308035.573761	3373813.648663	0.000000	68.917000	10.433000	1657.370972	2069.172363	2843.083252
308135.573761	3373813.648663	0.000000	68.667000	10.325000	1573.585083	2008.247314	2893.916748
308235.573761	3373813.648663	0.000000	68.667000	10.325000	1476.291870	1940.109497	2957.000000
308335.573761	3373813.648663	0.000000	68.667000	10.325000	1393.054321	1884.336792	3006.750000
308435.573761	3373813.648663	0.000000	68.667000	10.325000	1295.961304	1822.633911	3061.333252
308535.573761	3373813.648663	0.000000	68.667000	10.325000	1198.868286	1765.226685	3096.062500
308635.573761	3373813.648663	0.000000	69.104248	10.381249	1115.645752	1719.513062	3109.000000
308735.573761	3373813.648663	0.000000	69.250000	10.400000	1018.552734	1670.606689	3128.083252
308835.573761	3373813.648663	0.000000	69.250000	10.400000	921.459717	1624.993652	3109.875000
308935.573761	3373813.648663	0.000000	69.250000	10.400000	838.237122	1578.102783	3092.375000
309035.573761	3373813.648663	0.000000	69.250000	10.400000	741.144165	1515.554077	3092.416748
309135.573761	3373813.648663	0.000000	69.250000	10.400000	644.051147	1456.854492	3111.562500
309235.573761	3373813.648663	0.000000	69.250000	10.400000	560.828552	1410.718018	3120.875000
309335.573761	3373813.648663	0.000000	69.250000	10.400000	463.735596	1362.285522	3109.416748
309435.573761	3373813.648663	0.000000	69.250000	10.400000	366.642578	1316.796509	3033.187500
309535.573761	3373813.648663	0.000000	69.583252	10.385500	283.420013	1275.000122	2945.062500
309635.573761	3373813.648663	1.000000	70.583000	10.342000	186.327011	1231.462646	2853.416748
309735.573761	3373813.648663	0.000000	70.583000	10.342000	89.234016	1195.962158	2780.812500
309835.573761	3373813.648663	0.000000	70.583000	10.342000	28.899967	1171.593872	2715.437500
309935.573761	3373813.648663	0.000000	70.583000	10.342000	91.081558	1136.254761	2623.916748
310035.573761	3373813.648663	0.000000	70.583000	10.342000	188.174561	1087.577759	2552.687500
310135.573761	3373813.648663	0.000000	70.583000	10.342000	271.397125	1048.391846	2504.125000
310235.573761	3373813.648663	0.000000	70.583000	10.342000	368.517761	1010.681213	2433.416748
310335.573761	3373813.648663	0.000000	70.583000	10.342000	466.254883	982.769897	2388.937500
310435.573761	3373813.648663	0.000000	70.583000	10.342000	551.008545	953.823792	2346.812500
310535.573761	3373813.648663	0.000000	71.361000	10.358666	651.250549	908.240540	2269.333252
310635.573761	3373813.648663	0.000000	72.917000	10.392000	752.816528	859.724121	2216.062500
310735.573761	3373813.648663	0.000000	72.917000	10.392000	840.525146	826.090759	2197.812500
310835.573761	3373813.648663	0.000000	72.917000	10.392000	943.387634	797.651733	2192.166748
310935.573761	3373813.648663	0.000000	72.917000	10.392000	1046.692627	765.361755	2176.562500
311035.573761	3373813.648663	1.000000	73.167000	10.496000	1135.480225	731.318115	2171.312500
311135.573761	3373813.648663	0.000000	73.917000	10.808000	1239.282471	703.523621	2158.041748
311235.573761	3373813.648663	1.000000	73.917000	10.808000	1343.279053	681.560791	2136.000000
311335.573761	3373813.648663	0.000000	73.917000	10.808000	1432.532227	646.839478	2118.187500
311435.573761	3373813.648663	1.000000	73.917000	10.808000	1536.768677	600.058777	2093.250000
311535.573761	3373813.648663	0.000000	73.917000	10.808000	1641.106812	552.563782	2117.562500
311635.573761	3373813.648663	0.000000	73.917000	10.808000	1730.601563	514.926697	2143.812500
311735.573761	3373813.648663	0.000000	73.917000	10.808000	1835.073120	463.809906	2172.083252
311835.573761	3373813.648663	0.000000	73.917000	10.808000	1939.604370	422.567139	2160.187500
311935.573761	3373813.648663	0.000000	73.917000	10.808000	2029.239990	377.395233	2136.250000
312035.573761	3373813.648663	0.000000	74.750336	10.997334	2133.852783	337.476685	2162.250000
312135.573761	3373813.648663	0.000000	75.167000	11.092000	2238.503662	285.004425	2197.875000
312235.573761	3373813.648663	0.000000	75.167000	11.092000	2327.716797	249.075333	2197.937500
312335.573761	3373813.648663	0.000000	75.167000	11.092000	2333.607422	203.820770	2165.916748
300335.573761	3373913.648663	0.000000	70.833000	10.125000	2620.977783	1033.378174	2179.333252
300435.573761	3373913.648663	0.000000	70.833000	10.125000	2702.407959	1016.680359	2237.375000
300535.573761	3373913.648663	0.000000	70.833000	10.125000	2784.335449	1007.347290	2313.875000
300635.573761	3373913.648663	0.000000	70.833000	10.125000	2880.512695	1005.000000	2397.222168
300735.573761	3373913.648663	0.000000	69.625000	10.050000	2977.313477	1005.028015	2476.083252
300835.573761	3373913.648663	0.000000	68.417000	9.975000	3008.855713	1008.092407	2520.555664
300935.573761	3373913.648663	0.000000	68.417000	9.975000	2931.914307	1018.749329	2574.666748
301035.573761	3373913.648663	0.000000	68.417000	9.975000	2843.145996	1041.160400	2643.916748
301135.573761	3373913.648663	0.000000	68.417000	9.975000	2767.940918	1068.031128	2681.750000
301235.573761	3373913.648663	0.000000	68.417000	9.975000	2681.321777	1107.632690	2711.111084
301335.573761	3373913.648663	1.000000	68.417000	9.975000	2596.126953	1155.821045	2767.666748
301435.573761	3373913.648663	0.000000	68.417000	9.975000	2512.357910	1210.888062	2826.888916
301535.573761	3373913.648663	0.000000	68.417000	9.975000	2441.895264	1263.269531	2867.555664
301635.573761	3373913.648663	0.000000	68.417000	9.975000	2361.414551	1329.595825	2928.583252
301735.573761	3373913.648663	1.000000	67.917000	9.936334	2282.828857	1400.446411	2958.777832
301835.573761	3373913.648663	0.000000	67.667000	9.917000	2217.254395	1464.325928	2968.888916
301935.573761	3373913.648663	0.000000	67.667000	9.917000	2143.056641	1538.275391	2980.916748
302035.573761	3373913.648663	0.000000	67.667000	9.917000	2071.394043	1612.901245	2971.111084
302135.573761	3373913.648663	0.000000	67.667000	9.917000	2012.357544	1676.022095	3007.555664
302235.573761	3373913.648663	0.000000	67.604004	9.904249	1946.564819	1730.568115	3078.416748
302335.573761	3373913.648663	0.000000	67.583000	9.900000	1892.919189	1713.010132	3107.083252
302435.573761	3373913.648663	0.000000	67.583000	9.900000	1833.834229	1684.591919	3134.944336
302535.573761	3373913.648663	0.000000	67.583000	9.900000	1779.197754	1662.628296	3182.083252
302635.573761	3373913.648663	0.000000	67.583000	9.900000	1735.964966	1648.769775	3224.500000
302735.573761	3373913.648663	0.000000	67.583000	9.900000	1690.063110	1638.551270	3262.555664
302835.573761	3373913.648663	0.000000	67.583000	9.900000	1649.840698	1635.171997	3288.666748
302935.573761	3373913.648663	0.000000	67.583000	9.900000	1619.876831	1635.000000	3322.916748
303035.573761	3373913.648663	0.000000	67.583000	9.900000	1590.496460	1635.000000	3356.555664
303135.573761	3373913.648663	0.000000	67.583000	9.900000	1567.925049	1635.601929	3351.416748
303235.573761	3373913.648663	0.000000	67.770500	10.006500	1553.836426	1639.739990	3336.583252
303335.573761	3373913.648663	0.000000	67.833000	10.042000	1543.711182	1650.590820	3297.333252
303435.573761	3373913.648663	0.000000	67.833000	10.042000	1541.029541	1668.301392	3191.125000
303535.573761	3373913.648663	0.000000	67.833000	10.042000	1544.273071	1688.406860	3118.000000
303635.573761	3373913.648663	0.000000	67.833000	10.042000	1554.480469	1717.396240	3043.888916
303735.573761	3373913.648663	0.000000	67.833000	10.042000	1571.978638	1752.478882	2947.250000
303835.573761	3373913.648663	0.000000	67.833000	10.042000	1592.203979	1786.802979	2883.000000
303935.573761	3373913.648663	1.000000	67.833000	10.042000	1621.657959	1831.515747	2827.000000
304035.573761	3373913.648663	1.000000	67.833000	10.042000	1657.537720	1879.826050	2767.000000
304135.573761	3373913.648663	0.000000	67.833000	10.042000	1692.755737	1918.918823	2681.083252
304235.573761	3373913.648663	0.000000	69.250000	10.258000	1738.717896	1967.040894	2546.666748
304335.573761	3373913.648663	2.000000	69.250000	10.258000	1789.897095	2019.680176	2462.666748
304435.573761	3373913.648663	1.000000	69.250000	10.258000	1845.425537	2076.114258	2396.666748
304535.573761	3373913.648663	1.000000	69.250000	10.258000	1896.445435	2126.415039	2377.444336
304635.573761	3373913.648663	0.000000	69.250000	10.268500	1959.600098	2156.555176	2365.000000
304735.573761	3373913.648663	1.000000	69.250000	10.300000	2026.070313	2179.323242	2366.555664
304835.573761	3373913.648663	0.000000	69.250000	10.300000	2085.634277	2202.737061	2373.111084
304935.573761	3373913.648663	1.000000	69.250000	10.300000	2157.855713	2234.434082	2406.333252
305035.573761	3373913.648663	0.000000	69.250000	10.300000	2232.560547	2270.341309	2413.777832
305135.573761	3373913.648663	0.000000	69.250000	10.300000	2298.529053	2304.571533	2459.777832
305235.573761	3373913.648663	1.000000	69.250000	10.300000	2377.532227	2348.329346	2514.500000
305335.573761	3373913.648663	0.000000	69.250000	10.300000	2458.392090	2391.582031	2538.388916
305435.573761	3373913.648663	2.000000	69.250000	10.300000	2529.150391	2419.266357	2471.777832
305535.573761	3373913.648663	0.000000	69.250000	10.300000	2613.232910	2454.584229	2398.750000
305635.573761	3373913.648663	0.000000	69.416664	10.333333	2698.713867	2493.641846	2381.666748
305735.573761	3373913.648663	0.000000	69.750000	10.400000	2773.078857	2530.187744	2413.222168
305835.573761	3373913.648663	0.000000	69.750000	10.400000	2861.000000	2576.226318	2476.583252
305935.573761	3373913.648663	0.000000	69.750000	10.400000	2949.986816	2624.129150	2477.444336
306035.573761	3373913.648663	0.000000	69.750000	10.400000	3027.099609	2663.278076	2459.444336
306135.573761	3373913.648663	1.000000	69.750000	10.400000	3117.958008	2711.123291	2471.083252
306235.573761	3373913.648663	0.000000	69.750000	10.400000	3209.639648	2757.254150	2495.111084
306335.573761	3373913.648663	0.000000	69.750000	10.400000	3269.054932	2798.079590	2551.555664
306435.573761	3373913.648663	0.000000	69.750000	10.400000	3201.543213	2848.635010	2600.750000
306535.573761	3373913.648663	0.000000	69.750000	10.400000	3111.854248	2901.054688	2654.000000
306635.573761	3373913.648663	0.000000	69.583336	10.400000	3030.302979	2923.126709	2696.888916
306735.573761	3373913.648663	0.000000	69.500000	10.400000	2930.556641	2900.462891	2729.666748
306835.573761	3373913.648663	0.000000	69.500000	10.400000	2830.340332	2865.144043	2715.888916
306935.573761	3373913.648663	2.000000	69.500000	10.400000	2744.440430	2837.683838	2672.777832
307035.573761	3373913.648663	0.000000	69.500000	10.400000	2644.223877	2809.041748	2608.416748
307135.573761	3373913.648663	0.000000	69.111336	10.422000	2544.007324	2780.272461	2579.444336
307235.573761	3373913.648663	0.000000	68.917000	10.433000	2458.107666	2722.104004	2610.722168
307335.573761	3373913.648663	0.000000	68.917000	10.433000	2357.941406	2643.778320	2617.000000
307435.573761	3373913.648663	0.000000	68.917000	10.433000	2257.965576	2567.265137	2613.444336
307535.573761	3373913.648663	0.000000	68.917000	10.433000	2172.579346	2503.367676	2627.666748
307635.573761	3373913.648663	0.000000	68.917000	10.433000	2073.466309	2429.204102	2639.416748
